INJ_ID,INJ_NO,SPC_DATETIME,PROC_QTY,CV_001,CV_002,CV_003,CV_004,CV_005,CV_006,CV_007,CV_013,CV_014,CV_015,CV_016,CV_017,CV_018,CV_019,CV_020,DAY_COUNT,SV_001,SV_002,SV_003,SV_004,SV_005,SV_008,SV_009,SV_010,SV_011,SV_012,SV_013,SV_014,SV_015,SV_016,SV_017,SV_018,SV_019,SV_020,SV_021,SV_022,SV_023,SV_024,SV_025,SV_028,SV_031,SV_032,SV_033,SV_034,SV_037,SV_038,SV_039,SV_040,SV_041,SV_042,SV_043,SV_044,SV_045,SV_046,SV_049,SV_050,SV_051,SV_055,SV_056,SV_057,SV_058,SV_059,SV_060,SV_063,MOLD_CAVITY,stock_mst_code,weight
2720452,12,2023-12-12 15:38,1148,77.5,403,10.6,14.3,0.4,41.7,310.5,209,204,198,192,174,638,638,24,285,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1520
2720468,12,2023-12-12 15:39,288,70.7,254.7,14.1,0,2.3,30.9,266,200,191,192,169,630,630,630,16,289,200,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,1,1,0,0,0,50,46,1,ST00000616,1335.1
2720771,12,2023-12-12 16:02,305,70.7,254.6,14.1,0,2.3,30.5,266,210,192,192,170,630,630,630,16,306,210,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,1,1,0,0,0,50,46,1,ST00000616,1335.8
2721229,12,2023-12-12 16:34,328,70.7,253.1,14.1,0,2.3,30.7,266,209,192,192,170,630,630,630,16,329,210,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,1,1,0,0,0,50,46,1,ST00000616,1335.9
2721267,12,2023-12-12 16:37,1190,77.9,402.8,10.6,14.6,1.2,42,310.1,209,207,196,190,170,638,638,24,327,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1531
2721674,12,2023-12-12 17:04,1210,77.8,402.2,10.7,14.6,0.4,42,310,210,204,198,192,172,638,638,24,347,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1534.4
2721882,12,2023-12-12 17:18,361,70.6,253.2,14.1,0,2.3,30.4,266,209,193,193,171,630,630,630,16,362,210,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,1,1,0,0,0,50,46,1,ST00000616,1336.3
2722171,12,2023-12-12 17:37,1233,77.8,401.1,10.7,15,0.7,42.2,310.1,210,204,198,190,171,638,638,24,370,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1525.6
2722808,12,2023-12-12 18:18,1263,77.8,402.3,10.7,14,0.1,41.7,310.3,209,204,197,192,172,638,638,24,400,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1517.7
2724629,12,2023-12-13 9:00,1351,76.8,401.9,10.4,14.4,1.1,40.7,310.2,209,205,196,196,175,634,634,20,54,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1526.2
2724829,12,2023-12-13 9:13,493,70.7,254.7,14.1,0,2.3,30.7,266,199,193,195,174,630,630,630,16,51,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1336.5
2725542,12,2023-12-13 10:02,1396,77.5,402.3,10.5,14.9,1.1,40.4,310.2,209,204,198,194,174,636,636,22,99,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1525.8
2725631,12,2023-12-13 10:09,1401,77.6,402.7,10.5,14.8,1.3,40.6,310.2,209,204,197,194,173,636,636,22,104,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1521.5
2725651,12,2023-12-13 10:11,535,70.7,255.7,14.1,0,2.3,30.8,266,199,195,197,174,630,630,630,16,93,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1340.6
2726020,12,2023-12-13 10:37,1421,77.7,403.1,10.6,14.2,0.9,40.5,309.9,209,205,197,194,173,637,637,23,124,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1519.7
2726416,12,2023-12-13 11:02,1439,77.9,404.2,10.6,14.3,0.8,40.9,310.1,209,204,198,194,174,637,637,23,142,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1532.5
2726438,12,2023-12-13 11:03,45,47.5,311.8,10,0,0,6.3,81,199,192,185,173,160,636,636,26,119,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,90,85,0,0,0,120,130,0,1,81,3,3,0,30,0,80,28,0,ST00000104,349.8
2726942,12,2023-12-13 11:35,1463,78,401.1,10.7,14.7,1,40.6,310.5,209,204,197,194,174,638,638,24,166,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1526
2726998,12,2023-12-13 11:39,598,70.6,256.5,14.1,0,2.3,30.9,266.1,199,191,192,170,630,630,630,16,156,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1343
2727016,12,2023-12-13 11:40,599,70.6,256.2,14.1,0,2.3,31.3,266,200,191,192,170,630,630,630,16,157,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1342.9
2727363,12,2023-12-13 12:02,1482,78.2,401.7,10.6,14.6,0.4,41.3,309.9,209,204,197,192,172,638,638,24,185,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1537.9
2727567,12,2023-12-13 12:15,1491,78.3,402.8,10.6,14.6,0.7,41.2,310.1,210,204,197,191,171,639,639,25,194,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1520.9
2727610,12,2023-12-13 12:18,626,70.6,259.8,14.1,0,2.3,31.1,266,200,191,191,168,630,630,630,16,184,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1343.3
2727649,12,2023-12-13 12:20,135,47.5,312.4,10,0,0,6.3,81,200,190,185,173,159,638,638,29,209,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,90,85,0,0,0,120,130,0,1,81,3,3,0,30,0,80,28,0,ST00000104,352.3
2727661,12,2023-12-13 12:21,136,47.6,311.3,10,0,0,6.3,81,199,190,185,172,159,638,638,29,210,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,90,85,0,0,0,120,130,0,1,81,3,3,0,30,0,80,28,0,ST00000104,348.2
2727782,12,2023-12-13 12:30,633,70.7,259.3,14.1,0,2.3,31.7,266,200,190,191,167,630,630,630,16,191,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1344
2728012,12,2023-12-13 12:46,1510,78.2,401.3,10.7,14.4,0.3,41.8,310.3,209,207,197,191,170,639,639,25,213,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1536.8
2728187,12,2023-12-13 13:00,654,70.7,257.3,14.1,0,2.3,31.2,266,199,190,190,167,630,630,630,16,212,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1343.1
2728602,12,2023-12-13 13:32,677,70.7,256.3,14.1,0,2.3,31,266,200,192,192,169,630,630,630,16,235,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1334.9
2728627,12,2023-12-13 13:33,1544,78.3,402.9,10.7,14.6,0.6,42.4,310.2,209,204,197,192,172,640,640,26,247,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1536.4
2728952,12,2023-12-13 13:58,696,70.6,257.7,14.1,0,2.3,31.3,266,199,192,193,170,630,630,630,16,254,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1342.9
2728973,12,2023-12-13 14:00,247,47.6,311.8,10.1,0,0.1,6.4,81.2,199,190,185,170,159,638,638,31,321,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,90,85,0,0,0,120,130,0,1,81,3,3,0,30,0,80,28,0,ST00000104,350.2
2729010,12,2023-12-13 14:02,1564,78.1,402.7,10.7,14.3,0.7,41.7,310.1,209,204,198,191,171,640,640,26,267,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1531.2
2729388,12,2023-12-13 14:29,719,70.7,259.4,14.1,0,2.3,31.4,266.1,199,193,193,170,630,630,630,16,277,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1342
2729421,12,2023-12-13 14:32,1585,77.7,402.4,10.7,14.1,0.3,42.9,310.2,209,204,196,192,172,640,640,26,288,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1529.1
2729458,12,2023-12-13 14:34,286,47.6,312.6,10,0,0,6.4,81.1,200,190,185,170,159,638,638,31,360,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,90,85,0,0,0,120,130,0,1,81,3,3,0,30,0,80,28,0,ST00000104,350.2
2729849,12,2023-12-13 15:02,1606,77.8,401.4,10.8,14.6,0.1,41.5,310.1,209,204,197,190,169,640,640,26,309,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1517.9
2730288,12,2023-12-13 15:34,1629,77.8,401.4,10.8,14.4,0.1,41.5,310.1,210,207,197,191,170,640,640,26,332,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1529.9
2730686,12,2023-12-13 16:04,1648,77.8,402.4,10.8,14.4,1.7,42.6,310.1,210,204,198,188,166,640,640,26,351,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1538.5
2731106,12,2023-12-13 16:35,1670,77.7,401.6,10.8,14.6,0.3,42.6,310,209,204,197,190,170,640,640,26,373,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1541.4
2731558,12,2023-12-13 17:10,1694,77.7,402.6,10.8,14.6,0.4,42.5,310.1,209,204,197,191,170,640,640,26,397,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1531.8
2732174,12,2023-12-13 17:59,1728,77.6,401.3,10.8,14.3,0,41.5,309.9,209,208,199,189,168,639,639,25,431,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1533.9
2732681,12,2023-12-14 8:28,867,70.8,256.9,14.1,0,2.3,30.5,266,199,191,190,167,630,630,630,16,17,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1338.7
2732759,12,2023-12-14 8:34,1767,76.2,402.2,10.3,14.5,0.4,41.1,310,209,204,198,197,175,636,636,22,34,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1529.6
2732832,12,2023-12-14 8:39,875,70.7,255.2,14.1,0,2.3,30.4,266,199,192,192,168,630,630,630,16,25,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,266,2,2,0,0,0,50,46,1,ST00000616,1339.3
2733074,12,2023-12-14 8:57,568,49.6,310.9,10,0,0.1,6.3,81,200,190,185,172,160,635,635,25,59,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,90,85,0,0,0,120,130,0,1,81,3,3,0,30,0,80,30,0,ST00000104,350.6
2733190,12,2023-12-14 9:07,1791,76.6,401.1,10.5,14.6,1.6,42,310.1,210,205,197,196,175,637,637,23,58,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1533.5
2733972,12,2023-12-14 10:04,644,47.6,311.4,10,0,0,18,81.1,200,190,184,170,160,636,636,28,135,200,190,185,170,160,30,26,25,20,0,85,80,70,70,0,0,0,0,0,0,3,6,1,30,50,0,0,0,50,20,20,25,25,0,0,0,120,130,0,1,81,3,3,0,30,0,80,28,0,ST00000104,347.7
2734011,12,2023-12-14 10:07,1835,77.1,401.7,10.6,14.5,0.7,41.7,309.9,210,204,197,194,174,638,638,24,102,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1519.1
2734414.264,12,2023-12-14 10:35,1854.832678,77.66664795,401.8888827,10.69444133,14.68888265,0.88888265,42.64441325,309.9944413,209.0555867,204.9444133,198.8888265,193.0555867,171.1667602,638,638,24,121.8326783,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.44913
2734414.504,12,2023-12-14 10:35,1854.844469,77.66698484,401.8889949,10.69449747,14.68899495,0.888994947,42.64497473,309.9944975,209.0550253,204.9449747,198.8899495,193.0550253,171.1650758,638,638,24,121.8444694,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.464795
2734414.744,12,2023-12-14 10:35,1854.856261,77.66732173,401.8891072,10.69455362,14.68910724,0.889107243,42.64553622,309.9945536,209.0544638,204.9455362,198.8910724,193.0544638,171.1633914,638,638,24,121.8562605,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.48046
2734414.984,12,2023-12-14 10:35,1854.868052,77.66765862,401.8892195,10.69460977,14.68921954,0.88921954,42.6460977,309.9946098,209.0539023,204.9460977,198.8921954,193.0539023,171.1617069,638,638,24,121.8680517,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.496126
2734415.223,12,2023-12-14 10:35,1854.879843,77.66799551,401.8893318,10.69466592,14.68933184,0.889331836,42.64665918,309.9946659,209.0533408,204.9466592,198.8933184,193.0533408,171.1600225,638,638,24,121.8798428,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.511791
2734415.463,12,2023-12-14 10:35,1854.891634,77.6683324,401.8894441,10.69472207,14.68944413,0.889444133,42.64722066,309.9947221,209.0527793,204.9472207,198.8944413,193.0527793,171.158338,638,638,24,121.8916339,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.527456
2734415.703,12,2023-12-14 10:35,1854.903425,77.66866929,401.8895564,10.69477821,14.68955643,0.889556429,42.64778214,309.9947782,209.0522179,204.9477821,198.8955643,193.0522179,171.1566536,638,638,24,121.903425,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.543122
2734415.943,12,2023-12-14 10:35,1854.915216,77.66900618,401.8896687,10.69483436,14.68966873,0.889668725,42.64834363,309.9948344,209.0516564,204.9483436,198.8966873,193.0516564,171.1549691,638,638,24,121.9152162,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.558787
2734416.182,12,2023-12-14 10:35,1854.927007,77.66934307,401.889781,10.69489051,14.68978102,0.889781022,42.64890511,309.9948905,209.0510949,204.9489051,198.8978102,193.0510949,171.1532847,638,638,24,121.9270073,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.574453
2734416.422,12,2023-12-14 10:35,1854.938798,77.66967996,401.8898933,10.69494666,14.68989332,0.889893318,42.64946659,309.9949467,209.0505334,204.9494666,198.8989332,193.0505334,171.1516002,638,638,24,121.9387984,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.590118
2734416.662,12,2023-12-14 10:35,1854.95059,77.67001684,401.8900056,10.69500281,14.69000561,0.890005615,42.65002807,309.9950028,209.0499719,204.9500281,198.9000561,193.0499719,171.1499158,638,638,24,121.9505896,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.605783
2734416.902,12,2023-12-14 10:35,1854.962381,77.67035373,401.8901179,10.69505896,14.69011791,0.890117911,42.65058956,309.995059,209.0494104,204.9505896,198.9011791,193.0494104,171.1482313,638,638,24,121.9623807,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.621449
2734417.141,12,2023-12-14 10:35,1854.974172,77.67069062,401.8902302,10.6951151,14.69023021,0.890230208,42.65115104,309.9951151,209.048849,204.951151,198.9023021,193.048849,171.1465469,638,638,24,121.9741718,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.637114
2734417.381,12,2023-12-14 10:35,1854.985963,77.67102751,401.8903425,10.69517125,14.6903425,0.890342504,42.65171252,309.9951713,209.0482875,204.9517125,198.903425,193.0482875,171.1448624,638,638,24,121.9859629,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.652779
2734417.621,12,2023-12-14 10:35,1854.997754,77.6713644,401.8904548,10.6952274,14.6904548,0.890454801,42.652274,309.9952274,209.047726,204.952274,198.904548,193.047726,171.143178,638,638,24,121.9977541,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.668445
2734417.861,12,2023-12-14 10:35,1855.009545,77.67170129,401.8905671,10.69528355,14.6905671,0.890567097,42.65283549,309.9952835,209.0471645,204.9528355,198.905671,193.0471645,171.1414935,638,638,24,122.0095452,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.68411
2734418.101,12,2023-12-14 10:35,1855.021336,77.67203818,401.8906794,10.6953397,14.69067939,0.890679394,42.65339697,309.9953397,209.046603,204.953397,198.9067939,193.046603,171.1398091,638,638,24,122.0213363,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.699775
2734418.34,12,2023-12-14 10:35,1855.033127,77.67237507,401.8907917,10.69539585,14.69079169,0.89079169,42.65395845,309.9953958,209.0460415,204.9539585,198.9079169,193.0460415,171.1381246,638,638,24,122.0331275,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.715441
2734418.58,12,2023-12-14 10:35,1855.044919,77.67271196,401.890904,10.69545199,14.69090399,0.890903987,42.65451993,309.995452,209.0454801,204.9545199,198.9090399,193.0454801,171.1364402,638,638,24,122.0449186,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.731106
2734418.82,12,2023-12-14 10:35,1855.05671,77.67304885,401.8910163,10.69550814,14.69101628,0.891016283,42.65508141,309.9955081,209.0449186,204.9550814,198.9101628,193.0449186,171.1347558,638,638,24,122.0567097,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.746771
2734419.06,12,2023-12-14 10:35,1855.068501,77.67338574,401.8911286,10.69556429,14.69112858,0.891128579,42.6556429,309.9955643,209.0443571,204.9556429,198.9112858,193.0443571,171.1330713,638,638,24,122.0685008,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.762437
2734419.299,12,2023-12-14 10:35,1855.080292,77.67372263,401.8912409,10.69562044,14.69124088,0.891240876,42.65620438,309.9956204,209.0437956,204.9562044,198.9124088,193.0437956,171.1313869,638,638,24,122.080292,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.778102
2734419.539,12,2023-12-14 10:35,1855.092083,77.67405952,401.8913532,10.69567659,14.69135317,0.891353172,42.65676586,309.9956766,209.0432341,204.9567659,198.9135317,193.0432341,171.1297024,638,638,24,122.0920831,210,205,195,185,165,50,40,0,0,0,125,105,0,0,0,40,15,15,15,15,0,0,0,20,30,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,310,2,3,0,50,140,0,50,1,ST00000048,1545.793768
